Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Media
2622340624,"Aug 11, 2019, 7:43:34 PM",Afternoon Run,Run,,1655,4.41,,,false,,TheoXC19,activities/2781899732.gpx.gz,0.0,,1655.0,1517.0,4413.0,4.300000190734863,,60.25833511352539,68.3582992553711,290.0,331.1000061035156,39.79999923706055,-0.18354859948158264,,,,,,,,,357.002197265625,,,,,,,,,,,,,,,,,,,4575.5,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2631399786,"Aug 19, 2019, 12:06:06 AM",Evening Run,Run,,4488,3.00,,,false,,TheoXC19,activities/2791357209.gpx.gz,0.0,,4488.0,1278.0,3003.39990234375,3.9000000953674316,,69.72624969482422,70.42620086669922,306.1000061035156,342.3999938964844,22.0,-0.023306919261813164,,,,,,,,,257.2397766113281,,,,,,,,,,,,,,,,,,,3296.89990234375,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2631489198,"Aug 12, 2019, 12:58:02 PM",Morning Run,Run,,3428,9.08,,,false,,TheoXC19,activities/2791457288.gpx.gz,0.0,,3428.0,3254.0,9085.599609375,4.900000095367432,,90.13703155517578,90.13700103759766,284.79998779296875,299.0,19.799999237060547,0.0,,,,,,,,,737.021728515625,,,,,,,,,,,,,,,,,,,9446.0,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2631489267,"Aug 13, 2019, 12:26:47 PM",Morning Run,Run,,1805,4.53,,,false,,TheoXC19,activities/2791457421.gpx.gz,0.0,,1805.0,1487.0,4532.7998046875,4.300000190734863,,42.07236099243164,39.872398376464844,294.0,306.79998779296875,8.899999618530273,0.048535123467445374,,,,,,,,,359.7018737792969,,,,,,,,,,,,,,,,,,,4610.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2631489399,"Aug 14, 2019, 12:21:02 PM",Morning Run,Run,,2119,6.32,,,false,,TheoXC19,activities/2791457568.gpx.gz,0.0,,2119.0,2110.0,6326.7001953125,4.900000095367432,,48.88557052612305,47.68560028076172,294.0,305.79998779296875,11.699999809265137,0.01896723359823227,,,,,,,,,500.7705993652344,,,,,,,,,,,,,,,,,,,6418.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2631489470,"Aug 15, 2019, 8:36:19 PM",Afternoon Run,Run,,2179,5.78,,,false,,TheoXC19,activities/2791457627.gpx.gz,0.0,,2179.0,2096.0,5783.39990234375,4.5,,91.92320251464844,99.62319946289062,290.0,329.79998779296875,22.600000381469727,-0.13313966989517212,,,,,,,,,473.0718078613281,,,,,,,,,,,,,,,,,,,6063.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2631489597,"Aug 16, 2019, 7:05:51 PM",Afternoon Run,Run,,3358,7.40,,,false,,TheoXC19,activities/2791457772.gpx.gz,0.0,,3358.0,2642.0,7400.89990234375,5.099999904632568,,60.1699104309082,60.36989974975586,283.70001220703125,291.3999938964844,22.200000762939453,-0.0027023740112781525,,,,,,,,,595.1649169921875,,,,,,,,,,,,,,,,,,,7627.89990234375,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2631489746,"Aug 17, 2019, 12:10:19 PM",Morning Run,Run,,3928,11.62,,,false,,TheoXC19,activities/2791457896.gpx.gz,0.0,,3928.0,3890.0,11624.2998046875,4.599999904632568,,68.40756225585938,68.60759735107422,292.79998779296875,308.1000061035156,18.299999237060547,-0.0017205337062478065,,,,,,,,,915.6515502929688,,,,,,,,,,,,,,,,,,,11735.400390625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2633601870,"Aug 19, 2019, 7:13:05 PM",Afternoon Run,Run,,5821,13.22,,,false,,TheoXC19,activities/2793664904.gpx.gz,0.0,,5821.0,4937.0,13228.900390625,11.5,,145.15542602539062,126.15499877929688,279.5,321.6000061035156,20.399999618530273,0.143624946475029,,,,,,,,,1069.7659912109375,,,,,,,,,,,,,,,,,,,13710.599609375,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2636492431,"Aug 20, 2019, 7:00:02 PM",Afternoon Run,Run,,4180,5.10,,,false,,TheoXC19,activities/2796681941.gpx.gz,0.0,,4180.0,1759.0,5104.60009765625,5.800000190734863,,51.34688949584961,51.54690170288086,286.20001220703125,305.79998779296875,15.600000381469727,-0.003918034490197897,,,,,,,,,407.4452209472656,,,,,,,,,,,,,,,,,,,5222.0,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2644952280,"Aug 20, 2019, 8:10:13 PM",Afternoon Ride,Ride,,705,1.59,,,false,,,activities/2805468103.gpx.gz,0.0,,705.0,532.0,1589.800048828125,11.300000190734863,,25.958078384399414,23.258100509643555,280.0,305.1000061035156,11.600000381469727,0.16983267664909363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2645259318,"Aug 23, 2019, 7:23:18 PM",Afternoon Run,Run,,11660,8.89,,,false,,TheoXC19,activities/2805788267.gpx.gz,0.0,,11660.0,2960.0,8896.900390625,6.0,,48.580230712890625,49.28020095825195,284.8999938964844,289.6000061035156,19.200000762939453,-0.007867909036576748,,,,,,,,,710.7507934570312,,,,,,,,,,,,,,,,,,,9109.2998046875,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2653934092,"Aug 22, 2019, 7:33:42 PM",Afternoon Run,Run,,6547,5.13,,,false,,TheoXC19,activities/2814855124.gpx.gz,0.0,,6547.0,1780.0,5136.2001953125,4.0,,48.62006378173828,49.12009811401367,289.20001220703125,305.79998779296875,17.0,-0.009734823368489742,,,,,,,,,409.450439453125,,,,,,,,,,,,,,,,,,,5247.7001953125,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2653934258,"Aug 25, 2019, 5:33:49 AM",Indoor Run,Run,"",1250,3.52,,,false,,TheoXC19,,0.0,,1250.0,1250.0,3524.4599609375,,,,,,,,0.0,,,,,,,,,274.9950866699219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2654121420,"Aug 26, 2019, 7:06:23 PM",Afternoon Run,Run,,4874,5.63,,,false,,TheoXC19,activities/2815057677.gpx.gz,0.0,,4874.0,1824.0,5635.60009765625,5.099999904632568,,64.51195526123047,64.51200103759766,281.29998779296875,304.29998779296875,15.800000190734863,0.0,,,,,,,,,450.3197937011719,,,,,,,,,,,,,,,,,,,5771.5,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2657236308,"Aug 27, 2019, 7:19:02 PM",Afternoon Run,Run,,7641,6.96,,,false,,TheoXC19,activities/2818290732.gpx.gz,0.0,,7641.0,2400.0,6965.2998046875,4.900000095367432,,34.9256591796875,34.92570114135742,285.1000061035156,289.6000061035156,18.5,0.0,,,,,,,,,555.6220092773438,,,,,,,,,,,,,,,,,,,7121.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2662810477,"Aug 28, 2019, 7:18:28 PM",Afternoon Run,Run,,2438,6.65,,,false,,TheoXC19,activities/2824070861.gpx.gz,0.0,,2438.0,2308.0,6649.2001953125,4.5,,36.34578323364258,36.14580154418945,284.70001220703125,293.70001220703125,20.5,0.0030078806448727846,,,,,,,,,527.84521484375,,,,,,,,,,,,,,,,,,,6765.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2665355570,"Aug 29, 2019, 7:35:07 PM",Afternoon Walk,Walk,,1230,3.49,,,false,,TheoXC19,activities/2826720660.gpx.gz,0.0,,1230.0,1207.0,3496.699951171875,5.199999809265137,,58.21230697631836,56.112300872802734,297.79998779296875,331.70001220703125,24.200000762939453,0.060056623071432114,,,,,,,,,272.8291320800781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2665417375,"Aug 30, 2019, 7:10:15 PM",Afternoon Run,Run,,1852,3.69,,,false,,TheoXC19,activities/2826784063.gpx.gz,0.0,,1852.0,1166.0,3689.5,4.800000190734863,,42.01470184326172,43.314701080322266,281.29998779296875,304.1000061035156,14.0,-0.035235125571489334,,,,,,,,,293.78656005859375,,,,,,,,,,,,,,,,,,,3765.300048828125,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2670549873,"Sep 1, 2019, 12:16:11 PM",Morning Run,Run,,4007,11.35,,,false,,TheoXC19,activities/2832165337.gpx.gz,0.0,,4007.0,3929.0,11351.900390625,5.300000190734863,,65.29903411865234,65.29900360107422,292.79998779296875,308.1000061035156,11.0,0.0,,,,,,,,,892.8995361328125,,,,,,,,,,,,,,,,,,,11443.7998046875,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2673215095,"Sep 2, 2019, 12:38:17 PM",Morning Ride,Ride,,1820,8.43,,,false,,,activities/2834971506.gpx.gz,0.0,,1820.0,1655.0,8429.2998046875,10.0,,109.66663360595703,117.06700134277344,259.8999938964844,329.8999938964844,19.899999618530273,-0.08778902143239975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2680465454,"Sep 3, 2019, 7:20:37 PM",Afternoon Run,Run,,2700,7.29,,,false,,TheoXC19,activities/2842424304.gpx.gz,0.0,,2700.0,2650.0,7296.60009765625,4.699999809265137,,44.53905487060547,44.3390998840332,284.8999938964844,292.6000061035156,20.200000762939453,0.0027410027105361223,,,,,,,,,579.4507446289062,,,,,,,,,,,,,,,,,,,7426.5,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2680466153,"Sep 4, 2019, 7:20:11 PM",Afternoon Run,Run,,9208,7.24,,,false,,TheoXC19,activities/2842425095.gpx.gz,0.0,,9208.0,2625.0,7245.2998046875,4.699999809265137,,42.88440704345703,42.284400939941406,279.8999938964844,293.70001220703125,27.5,0.008281230926513672,,,,,,,,,578.8031616210938,,,,,,,,,,,,,,,,,,,7418.2001953125,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2690708000,"Sep 8, 2019, 12:16:44 PM",Morning Run,Run,,4705,10.64,,,false,,TheoXC19,activities/2853066877.gpx.gz,0.0,,4705.0,3882.0,10639.5,4.400000095367432,,145.26412963867188,145.26400756835938,292.79998779296875,389.20001220703125,20.399999618530273,0.0,,,,,,,,,856.7897338867188,,,,,,,,,,,,,,,,0.0,,,10981.0,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2690962424,"Sep 5, 2019, 7:06:12 PM",Afternoon Run,Run,,1526,3.84,,,false,,TheoXC19,activities/2853328561.gpx.gz,0.0,,1526.0,1454.0,3844.10009765625,6.5,,60.25585174560547,60.25590133666992,266.1000061035156,304.3999938964844,31.200000762939453,0.0,,,,,,,,,317.82598876953125,,,,,,,,,,,,,,,,0.0,,,4073.39990234375,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2690963761,"Sep 6, 2019, 7:09:36 PM",Afternoon Run,Run,,4073,4.22,,,false,,TheoXC19,activities/2853329970.gpx.gz,0.0,,4073.0,1545.0,4228.10009765625,4.5,,65.3560791015625,65.3561019897461,265.8999938964844,315.3999938964844,43.70000076293945,0.0,,,,,,,,,350.31549072265625,,,,,,,,,,,,,,,,0.0,,,4489.7998046875,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2694952379,"Sep 9, 2019, 7:06:18 PM",Afternoon Walk,Walk,,22863,3.92,,,false,,TheoXC19,activities/2857485331.gpx.gz,0.0,,22863.0,1525.0,3927.5,4.099999904632568,,52.616661071777344,53.91669845581055,265.6000061035156,304.20001220703125,36.400001525878906,-0.0330999381840229,,,,,,,,,306.4421691894531,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2698640873,"Sep 10, 2019, 7:20:56 PM",Afternoon Run,Run,,53279,7.05,,,false,,TheoXC19,activities/2861310906.gpx.gz,0.0,,53279.0,2588.0,7051.39990234375,4.5,,42.400054931640625,41.80009841918945,279.8999938964844,292.5,48.599998474121094,0.008508948609232903,,,,,,,,,562.7300415039062,,,,,,,,,,,,,,,,0.0,,,7212.2001953125,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2702952953,"Sep 11, 2019, 7:18:32 PM",Afternoon Run,Run,,3520,6.03,,,false,,TheoXC19,activities/2865743442.gpx.gz,0.0,,3520.0,2318.0,6036.60009765625,4.300000190734863,,69.70933532714844,70.4093017578125,265.70001220703125,293.79998779296875,34.599998474121094,-0.011595931835472584,,,,,,,,,494.91876220703125,,,,,,,,,,,,,,,,0.0,,,6343.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2703655625,"Sep 12, 2019, 7:05:42 PM",Afternoon Run,Run,,23073,3.41,,,false,,TheoXC19,activities/2866464204.gpx.gz,0.0,,23073.0,1183.0,3412.300048828125,6.599999904632568,,34.81927490234375,34.0192985534668,280.79998779296875,305.29998779296875,27.600000381469727,0.02344459667801857,,,,,,,,,272.9383544921875,,,,,,,,,,,,,,,,0.0,,,3498.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2721923013,"Sep 18, 2019, 7:18:45 PM",Afternoon Run,Run,,57669,7.28,,,false,,TheoXC19,activities/2885439390.gpx.gz,0.0,,57669.0,2596.0,7288.7998046875,5.199999809265137,,80.39087677001953,80.19090270996094,264.1000061035156,293.79998779296875,48.400001525878906,0.0027439359109848738,,,,,,,,,601.3054809570312,,,,,,,,,,,,,,,,0.0,,,7706.60009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2736877666,"Sep 14, 2019, 12:16:44 PM",Morning Run,Run,,4562,12.51,,,false,,TheoXC19,activities/2900960970.gpx.gz,0.0,,4562.0,4371.0,12514.5,7.0,,154.09165954589844,154.19200134277344,292.79998779296875,390.20001220703125,17.5,-0.0007990730809979141,,,,,,,,,1005.6375122070312,,,,,,,,,,,,,,,,0.0,,,12888.7001953125,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742160383,"Sep 16, 2019, 7:26:26 PM",Afternoon Run,Run,,4195,7.31,,,false,,TheoXC19,activities/2906431264.gpx.gz,0.0,,4195.0,2667.0,7310.7998046875,4.699999809265137,,55.65141677856445,55.751399993896484,273.20001220703125,292.70001220703125,32.70000076293945,-0.0013678394025191665,,,,,,,,,589.0477905273438,,,,,,,,,,,,,,,,0.0,,,7549.5,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742160562,"Sep 17, 2019, 7:04:06 PM",Afternoon Run,Run,,12817,4.41,,,false,,TheoXC19,activities/2906431469.gpx.gz,0.0,,12817.0,1825.0,4411.2998046875,4.400000095367432,,99.44943237304688,99.64939880371094,247.39999389648438,304.1000061035156,48.099998474121094,-0.004533811006695032,,,,,,,,,407.1097106933594,,,,,,,,,,,,,,,,0.0,,,5217.7001953125,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742313800,"Sep 26, 2019, 7:05:52 PM",Afternoon Run,Run,,4203,4.36,,,false,,TheoXC19,activities/2906588478.gpx.gz,0.0,,4203.0,1664.0,4367.0,5.400000095367432,,72.65711975097656,74.15709686279297,296.1000061035156,330.5,41.400001525878906,-0.03434852138161659,,,,,,,,,362.56536865234375,,,,,,,,,,,,,,,,0.0,,,4646.7998046875,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742313874,"Sep 19, 2019, 7:04:42 PM",Afternoon Run,Run,,3655,4.09,,,false,,TheoXC19,activities/2906588543.gpx.gz,0.0,,3655.0,1711.0,4091.10009765625,4.400000095367432,,80.08543395996094,79.98539733886719,245.6999969482422,304.1000061035156,48.5,0.002444330370053649,,,,,,,,,363.89959716796875,,,,,,,,,,,,,,,,0.0,,,4663.89990234375,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742314200,"Sep 21, 2019, 8:30:41 PM",Afternoon Run,Run,,1845,3.42,,,false,,TheoXC19,activities/2906588892.gpx.gz,0.0,,1845.0,1405.0,3428.800048828125,4.5,,90.01324462890625,90.01319885253906,266.1000061035156,323.6000061035156,37.70000076293945,0.0,,,,,,,,,305.19378662109375,,,,,,,,,,,,,,,,0.0,,,3911.5,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742314627,"Sep 23, 2019, 7:19:34 PM",Afternoon Run,Run,,28208,7.86,,,false,,TheoXC19,activities/2906589244.gpx.gz,0.0,,28208.0,2644.0,7860.39990234375,5.099999904632568,,62.06986618041992,62.46989822387695,264.6000061035156,293.3999938964844,43.400001525878906,-0.005088799633085728,,,,,,,,,636.9627685546875,,,,,,,,,,,,,,,,0.0,,,8163.60009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742314885,"Sep 24, 2019, 7:05:23 PM",Afternoon Run,Run,,2698,4.65,,,false,,TheoXC19,activities/2906589568.gpx.gz,0.0,,2698.0,1627.0,4655.10009765625,5.5,,56.74674606323242,55.84669876098633,296.20001220703125,330.5,26.299999237060547,0.01933363452553749,,,,,,,,,379.37969970703125,,,,,,,,,,,,,,,,0.0,,,4862.2998046875,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2742315193,"Sep 25, 2019, 7:17:18 PM",Afternoon Run,Run,,3203,7.05,,,false,,TheoXC19,activities/2906589850.gpx.gz,0.0,,3203.0,2506.0,7053.89990234375,5.599999904632568,,59.30748748779297,60.307498931884766,265.70001220703125,294.79998779296875,44.599998474121094,-0.01417655497789383,,,,,,,,,574.4415893554688,,,,,,,,,,,,,,,,0.0,,,7362.2998046875,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2750637305,"Sep 27, 2019, 7:20:59 PM",Afternoon Run,Run,,16771,6.05,,,false,,TheoXC19,activities/2915253324.gpx.gz,0.0,,16771.0,2031.0,6056.5,4.800000190734863,,34.23819351196289,34.03820037841797,284.8999938964844,292.8999938964844,19.200000762939453,0.0033022372517734766,,,,,,,,,481.4360656738281,,,,,,,,,,,,,,,,0.0,,,6170.2998046875,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2755264397,"Sep 28, 2019, 12:13:05 PM",Morning Run,Run,,3753,9.87,,,false,,TheoXC19,activities/2920103202.gpx.gz,0.0,,3753.0,3338.0,9877.400390625,7.400000095367432,,143.2096405029297,142.00999450683594,292.79998779296875,390.20001220703125,16.700000762939453,0.012148946523666382,,,,,,,,,799.6912231445312,,,,,,,,,,,,,,,,0.0,,,10249.2001953125,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2755264603,"Sep 29, 2019, 9:09:42 PM",Afternoon Run,Run,,970,1.87,,,false,,TheoXC19,activities/2920103583.gpx.gz,0.0,,970.0,793.0,1871.4000244140625,4.099999904632568,,43.130699157714844,31.830699920654297,264.6000061035156,304.6000061035156,37.20000076293945,0.6038259863853455,,,,,,,,,164.6400146484375,,,,,,,,,,,,,,,,0.0,,,2110.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2782675116,"Sep 30, 2019, 12:24:23 PM",Morning Run,Run,,1874,5.47,,,false,,TheoXC19,activities/2948716822.gpx.gz,0.0,,1874.0,1791.0,5474.89990234375,5.5,,36.07378387451172,35.87379837036133,292.79998779296875,322.29998779296875,10.5,0.0036530348006635904,,,,,,,,,432.3428955078125,,,,,,,,,,,,,,,,0.0,,,5541.10009765625,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2782675625,"Oct 1, 2019, 7:10:16 PM",Afternoon Run,Run,,2303,3.38,,,false,,TheoXC19,activities/2948717398.gpx.gz,0.0,,2303.0,1366.0,3381.300048828125,4.5,,66.84817504882812,70.44819641113281,267.5,323.8999938964844,48.20000076293945,-0.10646792501211166,,,,,,,,,290.0569763183594,,,,,,,,,,,,,,,,0.0,,,3717.5,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
2782676805,"Oct 12, 2019, 12:14:39 PM",Morning Run,Run,,3319,10.21,,,false,,TheoXC19,activities/2948718383.gpx.gz,0.0,,3319.0,3307.0,10214.2001953125,6.0,,140.95362854003906,140.85400390625,292.79998779296875,390.20001220703125,20.0,0.000979029224254191,,,,,,,,,825.0336303710938,,,,,,,,,,,,,,,,0.0,,,10574.0,,,,,,,,,,,,,,,,4760284.0,,,,,,,,,,,,,,,,,""
